
Note: No compatibility mode selected!


Circuit: * ifa 77g testbench - ihp sg13g2 pdk

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 301
                      * ifa 77g testbench - ihp sg13g2 pdk
                      AC Analysis  Mon Aug  3 23:37:37  2026
--------------------------------------------------------------------------------
Index   frequency       outp                            
--------------------------------------------------------------------------------
43	2.691535e+06	1.796032e-01,	2.806162e-03	
44	2.754229e+06	1.796179e-01,	2.870026e-03	
45	2.818383e+06	1.796331e-01,	2.935273e-03	
46	2.884032e+06	1.796491e-01,	3.001927e-03	
47	2.951209e+06	1.796659e-01,	3.070012e-03	
48	3.019952e+06	1.796834e-01,	3.139553e-03	
49	3.090295e+06	1.797017e-01,	3.210576e-03	
50	3.162278e+06	1.797208e-01,	3.283106e-03	
51	3.235937e+06	1.797408e-01,	3.357167e-03	
52	3.311311e+06	1.797618e-01,	3.432783e-03	
53	3.388442e+06	1.797837e-01,	3.509980e-03	
54	3.467369e+06	1.798065e-01,	3.588782e-03	

Index   frequency       outp                            
--------------------------------------------------------------------------------
55	3.548134e+06	1.798305e-01,	3.669213e-03	
56	3.630781e+06	1.798555e-01,	3.751297e-03	
57	3.715352e+06	1.798817e-01,	3.835056e-03	
58	3.801894e+06	1.799090e-01,	3.920514e-03	
59	3.890451e+06	1.799376e-01,	4.007694e-03	
60	3.981072e+06	1.799675e-01,	4.096616e-03	
61	4.073803e+06	1.799987e-01,	4.187302e-03	
62	4.168694e+06	1.800313e-01,	4.279772e-03	
63	4.265795e+06	1.800654e-01,	4.374046e-03	
64	4.365158e+06	1.801010e-01,	4.470141e-03	
65	4.466836e+06	1.801382e-01,	4.568075e-03	
66	4.570882e+06	1.801770e-01,	4.667865e-03	
67	4.677351e+06	1.802176e-01,	4.769523e-03	
68	4.786301e+06	1.802600e-01,	4.873065e-03	
69	4.897788e+06	1.803043e-01,	4.978500e-03	
70	5.011872e+06	1.803505e-01,	5.085840e-03	
71	5.128614e+06	1.803987e-01,	5.195092e-03	
72	5.248075e+06	1.804490e-01,	5.306261e-03	
73	5.370318e+06	1.805015e-01,	5.419352e-03	
74	5.495409e+06	1.805564e-01,	5.534365e-03	
75	5.623413e+06	1.806135e-01,	5.651299e-03	
76	5.754399e+06	1.806732e-01,	5.770150e-03	
77	5.888437e+06	1.807354e-01,	5.890909e-03	
78	6.025596e+06	1.808003e-01,	6.013567e-03	
79	6.165950e+06	1.808679e-01,	6.138109e-03	
80	6.309573e+06	1.809384e-01,	6.264517e-03	
81	6.456542e+06	1.810118e-01,	6.392770e-03	
82	6.606934e+06	1.810884e-01,	6.522842e-03	
83	6.760830e+06	1.811681e-01,	6.654702e-03	
84	6.918310e+06	1.812511e-01,	6.788315e-03	
85	7.079458e+06	1.813375e-01,	6.923640e-03	
86	7.244360e+06	1.814275e-01,	7.060632e-03	
87	7.413102e+06	1.815211e-01,	7.199241e-03	
88	7.585776e+06	1.816185e-01,	7.339408e-03	
89	7.762471e+06	1.817198e-01,	7.481071e-03	
90	7.943282e+06	1.818251e-01,	7.624160e-03	
91	8.128305e+06	1.819346e-01,	7.768598e-03	
92	8.317638e+06	1.820483e-01,	7.914303e-03	
93	8.511380e+06	1.821665e-01,	8.061183e-03	
94	8.709636e+06	1.822891e-01,	8.209139e-03	
95	8.912509e+06	1.824165e-01,	8.358065e-03	
96	9.120108e+06	1.825486e-01,	8.507847e-03	
97	9.332543e+06	1.826857e-01,	8.658361e-03	
98	9.549926e+06	1.828278e-01,	8.809475e-03	
99	9.772372e+06	1.829750e-01,	8.961047e-03	
100	1.000000e+07	1.831276e-01,	9.112929e-03	
101	1.023293e+07	1.832855e-01,	9.264960e-03	
102	1.047129e+07	1.834490e-01,	9.416972e-03	
103	1.071519e+07	1.836181e-01,	9.568785e-03	
104	1.096478e+07	1.837929e-01,	9.720211e-03	
105	1.122018e+07	1.839737e-01,	9.871052e-03	
106	1.148154e+07	1.841603e-01,	1.002110e-02	
107	1.174898e+07	1.843530e-01,	1.017013e-02	
108	1.202264e+07	1.845518e-01,	1.031793e-02	
109	1.230269e+07	1.847568e-01,	1.046425e-02	
110	1.258925e+07	1.849680e-01,	1.060885e-02	
111	1.288250e+07	1.851855e-01,	1.075147e-02	
112	1.318257e+07	1.854095e-01,	1.089184e-02	

Index   frequency       outp                            
--------------------------------------------------------------------------------
113	1.348963e+07	1.856398e-01,	1.102970e-02	
114	1.380384e+07	1.858765e-01,	1.116476e-02	
115	1.412538e+07	1.861196e-01,	1.129674e-02	
116	1.445440e+07	1.863692e-01,	1.142534e-02	
117	1.479108e+07	1.866252e-01,	1.155025e-02	
118	1.513561e+07	1.868875e-01,	1.167118e-02	
119	1.548817e+07	1.871562e-01,	1.178781e-02	
120	1.584893e+07	1.874311e-01,	1.189983e-02	
121	1.621810e+07	1.877122e-01,	1.200692e-02	
122	1.659587e+07	1.879994e-01,	1.210876e-02	
123	1.698244e+07	1.882925e-01,	1.220503e-02	
124	1.737801e+07	1.885915e-01,	1.229543e-02	
125	1.778279e+07	1.888962e-01,	1.237962e-02	
126	1.819701e+07	1.892063e-01,	1.245730e-02	
127	1.862087e+07	1.895218e-01,	1.252817e-02	
128	1.905461e+07	1.898424e-01,	1.259191e-02	
129	1.949845e+07	1.901678e-01,	1.264824e-02	
130	1.995262e+07	1.904980e-01,	1.269686e-02	
131	2.041738e+07	1.908324e-01,	1.273751e-02	
132	2.089296e+07	1.911710e-01,	1.276993e-02	
133	2.137962e+07	1.915135e-01,	1.279384e-02	
134	2.187762e+07	1.918594e-01,	1.280903e-02	
135	2.238721e+07	1.922085e-01,	1.281527e-02	
136	2.290868e+07	1.925605e-01,	1.281235e-02	
137	2.344229e+07	1.929149e-01,	1.280008e-02	
138	2.398833e+07	1.932716e-01,	1.277830e-02	
139	2.454709e+07	1.936300e-01,	1.274684e-02	
140	2.511886e+07	1.939898e-01,	1.270559e-02	
141	2.570396e+07	1.943506e-01,	1.265442e-02	
142	2.630268e+07	1.947121e-01,	1.259324e-02	
143	2.691535e+07	1.950738e-01,	1.252199e-02	
144	2.754229e+07	1.954354e-01,	1.244062e-02	
145	2.818383e+07	1.957964e-01,	1.234910e-02	
146	2.884032e+07	1.961566e-01,	1.224742e-02	
147	2.951209e+07	1.965154e-01,	1.213560e-02	
148	3.019952e+07	1.968726e-01,	1.201367e-02	
149	3.090295e+07	1.972276e-01,	1.188169e-02	
150	3.162278e+07	1.975803e-01,	1.173974e-02	
151	3.235937e+07	1.979302e-01,	1.158791e-02	
152	3.311311e+07	1.982769e-01,	1.142631e-02	
153	3.388442e+07	1.986201e-01,	1.125506e-02	
154	3.467369e+07	1.989596e-01,	1.107432e-02	
155	3.548134e+07	1.992949e-01,	1.088424e-02	
156	3.630781e+07	1.996259e-01,	1.068499e-02	
157	3.715352e+07	1.999522e-01,	1.047675e-02	
158	3.801894e+07	2.002735e-01,	1.025973e-02	
159	3.890451e+07	2.005896e-01,	1.003412e-02	
160	3.981072e+07	2.009004e-01,	9.800129e-03	
161	4.073803e+07	2.012055e-01,	9.557983e-03	
162	4.168694e+07	2.015047e-01,	9.307900e-03	
163	4.265795e+07	2.017980e-01,	9.050109e-03	
164	4.365158e+07	2.020851e-01,	8.784836e-03	
165	4.466836e+07	2.023659e-01,	8.512313e-03	
166	4.570882e+07	2.026403e-01,	8.232769e-03	
167	4.677351e+07	2.029082e-01,	7.946431e-03	
168	4.786301e+07	2.031694e-01,	7.653525e-03	
169	4.897788e+07	2.034239e-01,	7.354273e-03	
170	5.011872e+07	2.036717e-01,	7.048892e-03	

Index   frequency       outp                            
--------------------------------------------------------------------------------
171	5.128614e+07	2.039126e-01,	6.737594e-03	
172	5.248075e+07	2.041468e-01,	6.420583e-03	
173	5.370318e+07	2.043741e-01,	6.098056e-03	
174	5.495409e+07	2.045945e-01,	5.770204e-03	
175	5.623413e+07	2.048081e-01,	5.437207e-03	
176	5.754399e+07	2.050148e-01,	5.099236e-03	
177	5.888437e+07	2.052147e-01,	4.756453e-03	
178	6.025596e+07	2.054079e-01,	4.409010e-03	
179	6.165950e+07	2.055943e-01,	4.057048e-03	
180	6.309573e+07	2.057740e-01,	3.700696e-03	
181	6.456542e+07	2.059472e-01,	3.340073e-03	
182	6.606934e+07	2.061138e-01,	2.975288e-03	
183	6.760830e+07	2.062739e-01,	2.606436e-03	
184	6.918310e+07	2.064276e-01,	2.233602e-03	
185	7.079458e+07	2.065749e-01,	1.856860e-03	
186	7.244360e+07	2.067161e-01,	1.476270e-03	
187	7.413102e+07	2.068510e-01,	1.091885e-03	
188	7.585776e+07	2.069799e-01,	7.037420e-04	
189	7.762471e+07	2.071028e-01,	3.118697e-04	
190	7.943282e+07	2.072198e-01,	-8.37153e-05	
191	8.128305e+07	2.073309e-01,	-4.83007e-04	
192	8.317638e+07	2.074364e-01,	-8.86010e-04	
193	8.511380e+07	2.075361e-01,	-1.29274e-03	
194	8.709636e+07	2.076303e-01,	-1.70322e-03	
195	8.912509e+07	2.077191e-01,	-2.11749e-03	
196	9.120108e+07	2.078023e-01,	-2.53559e-03	
197	9.332543e+07	2.078803e-01,	-2.95758e-03	
198	9.549926e+07	2.079530e-01,	-3.38352e-03	
199	9.772372e+07	2.080205e-01,	-3.81348e-03	
