time_ns,ADC_P,ADC_N,DIGIF_P,DIGIF_N
45.3705918,1.19998827,1.20003052,3.19881021,3.19876981
45.4705918,1.20000289,1.2000494,3.19880039,3.19875821
45.570591799999995,1.19994619,1.1999566,3.19876051,3.19877745
45.6705918,1.20006536,1.20003775,3.19875904,3.19883107
45.7705918,1.19996218,1.19995665,3.19874735,3.19877599
45.8705918,1.19998878,1.20002861,3.19880996,3.1987697
45.9705918,1.2000026,1.20005123,3.19880401,3.1987551
46.0705918,1.19993756,1.19996501,3.19877476,3.19876275
46.170591800000004,1.20006232,1.20004048,3.19876346,3.19882678
46.2705918,1.19996568,1.19995412,3.19874244,3.19878108
46.3705918,1.19999145,1.20002443,3.19880471,3.19877456
46.4705918,1.20000444,1.20005082,3.19880323,3.19875638
46.5705918,1.1999375,1.19996428,3.19877481,3.19876226
46.6705918,1.20006315,1.20003922,3.19876269,3.19882768
46.7705918,1.19996862,1.19995229,3.19873977,3.19878394
46.8705918,1.19999161,1.20002285,3.19880438,3.19877451
46.9705918,1.20000446,1.20005229,3.19880576,3.19875436
47.070591799999995,1.19993459,1.19996678,3.19877962,3.19875701
47.1705918,1.20005993,1.20004215,3.19876784,3.19882265
47.2705918,1.19997076,1.19995131,3.19873736,3.19878655
47.3705918,1.19999404,1.20001889,3.19879955,3.19877896
47.4705918,1.2000057,1.20005249,3.1988059,3.19875471
47.5705918,1.19993044,1.19997043,3.19878606,3.19875013
47.670591800000004,1.2000584,1.2000433,3.19876995,3.19882066
47.7705918,1.19997347,1.19994975,3.19873401,3.19879009
47.8705918,1.19999556,1.2000158,3.19879606,3.19878205
47.9705918,1.20000701,1.20005259,3.1988058,3.19875532
48.0705918,1.19992963,1.19997054,3.19878699,3.19874878
48.170591800000004,1.20005248,1.20004904,3.19877899,3.19881173
48.2705918,1.19997527,1.19994909,3.1987314,3.19879292
48.3705918,1.20000044,1.2000092,3.19878657,3.19879113
48.4705918,1.20001035,1.20005057,3.1988024,3.19875922
48.570591799999995,1.19992995,1.19996951,3.19878656,3.19874878
48.6705918,1.20004566,1.2000558,3.19879018,3.19880065
48.7705918,1.19997564,1.19994993,3.1987315,3.19879304
48.8705918,1.20000483,1.20000303,3.19877791,3.1987994
48.9705918,1.20001403,1.20004816,3.19879846,3.19876365
49.0705918,1.19993056,1.19996819,3.19878577,3.19874915
49.170591800000004,1.20004594,1.20005501,3.19879036,3.19880056
49.2705918,1.19997759,1.19994921,3.19873054,3.19879423
49.3705918,1.20000635,1.19999995,3.19877532,3.19880158
49.4705918,1.20001491,1.20004866,3.19879976,3.19876284
49.5705918,1.19992925,1.19996889,3.19878829,3.19874621
49.670591800000004,1.20004109,1.20005978,3.19879888,3.19879214
49.7705918,1.19997621,1.19995196,3.19873408,3.19879093
49.8705918,1.20000768,1.19999693,3.19877183,3.19880466
49.970591799999994,1.20001799,1.20004686,3.19879666,3.19876644
50.070591799999995,1.19992907,1.19996844,3.19878859,3.1987455
50.1705918,1.20003732,1.20006323,3.198805,3.19878611
50.2705918,1.19997652,1.19995297,3.19873466,3.19879058
50.3705918,1.2000096,1.19999339,3.19876738,3.19880869
50.4705918,1.20002035,1.20004578,3.19879464,3.19876894
50.5705918,1.19992888,1.19996802,3.19878879,3.19874489
50.670591800000004,1.20003261,1.2000679,3.19881269,3.19877851
50.7705918,1.19997293,1.19995804,3.19874115,3.19878435
50.8705918,1.20001113,1.19999021,3.1987627,3.19881295
50.9705918,1.20002584,1.20004145,3.19878701,3.19877708
51.0705918,1.19993042,1.19996583,3.19878618,3.1987471
51.170591800000004,1.20003275,1.20006719,3.19881274,3.19877851
51.270591800000005,1.19996806,1.19996453,3.19875032,3.19877543
51.3705918,1.20001154,1.19998827,3.19876016,3.19881508
51.470591799999994,1.20003144,1.20003688,3.19877917,3.19878541
51.570591799999995,1.19993247,1.19996312,3.19878286,3.19875002
51.6705918,1.20003316,1.20006618,3.19881253,3.1987788
51.7705918,1.19996936,1.19996458,3.19875039,3.19877563
51.8705918,1.20001227,1.19998598,3.19875858,3.19881623
51.9705918,1.2000339,1.20003561,3.19877764,3.19878742
52.0705918,1.19993181,1.19996326,3.19878451,3.19874798
52.1705918,1.20003255,1.20006622,3.19881415,3.19877725
52.2705918,1.1999649,1.19997075,3.19875958,3.19876672
52.3705918,1.20001043,1.19998634,3.19876006,3.19881431
52.4705918,1.20003824,1.20003223,3.19877181,3.19879374
52.5705918,1.1999333,1.19996119,3.19878196,3.19875014
52.670591800000004,1.20003142,1.20006682,3.19881603,3.19877543
52.770591800000005,1.19996276,1.19997446,3.19876452,3.19876205
52.8705918,1.20001018,1.19998505,3.19875891,3.19881503
52.970591799999994,1.20004174,1.20002981,3.19876746,3.19879858
53.070591799999995,1.19993411,1.19995984,3.19878054,3.19875118
53.1705918,1.20003092,1.20006672,3.19881689,3.19877463
53.2705918,1.19995657,1.19998264,3.19877623,3.19875062
53.3705918,1.2000067,1.1999871,3.19876235,3.19881114
53.4705918,1.20004507,1.20002735,3.19876246,3.19880405
53.5705918,1.19993786,1.19995544,3.19877386,3.19875748
53.6705918,1.20003206,1.2000649,3.19881507,3.1987765
53.7705918,1.1999542,1.19998686,3.19878196,3.1987452
53.8705918,1.20000176,1.1999907,3.19876868,3.19880436
53.9705918,1.20004797,1.20002546,3.19875839,3.1988086
54.0705918,1.19994189,1.19995076,3.1987668,3.19876417
54.170591800000004,1.20003338,1.20006288,3.19881305,3.19877856
54.270591800000005,1.19995543,1.19998706,3.19878208,3.19874537
54.3705918,1.20000177,1.19998916,3.19876807,3.19880452
54.470591799999994,1.20005026,1.20002425,3.19875679,3.19881067
54.570591799999995,1.19994304,1.1999491,3.1987655,3.1987651
54.6705918,1.20003232,1.20006332,3.19881532,3.19877633
54.7705918,1.1999573,1.19998649,3.19878122,3.19874654
54.8705918,1.19999618,1.19999354,3.19877615,3.19879599
54.9705918,1.20005061,1.20002493,3.19875707,3.19881084
55.0705918,1.19994657,1.19994491,3.19875918,3.19877107
55.1705918,1.20003326,1.20006167,3.19881374,3.19877794
55.2705918,1.19995562,1.19998989,3.19878584,3.19874224
55.3705918,1.1999934,1.1999949,3.19877923,3.19879244
55.4705918,1.20005234,1.20002425,3.19875526,3.19881312
55.5705918,1.19994895,1.199942,3.19875497,3.19877492
55.670591800000004,1.20003335,1.20006088,3.19881349,3.19877822
55.770591800000005,1.19995603,1.19999099,3.19878698,3.19874141
55.8705918,1.19998542,1.20000187,3.19879083,3.19878038
55.9705918,1.20005166,1.20002602,3.19875652,3.19881232
56.070591799999995,1.19995369,1.19993649,3.19874601,3.19878353
56.1705918,1.20003636,1.20005704,3.19880817,3.19878356
56.2705918,1.19995782,1.19999067,3.19878604,3.19874269
56.3705918,1.19997864,1.20000771,3.19880104,3.19876971
56.4705918,1.20004942,1.20002942,3.19876077,3.19880853
56.5705918,1.1999561,1.19993338,3.19874102,3.19878816
56.6705918,1.20003942,1.20005312,3.19880278,3.19878896
56.7705918,1.19995976,1.19999021,3.19878491,3.19874414
56.8705918,1.19997829,1.20000657,3.19880093,3.19876935
56.9705918,1.2000508,1.20002907,3.19876039,3.19880937
57.0705918,1.19995791,1.1999311,3.19873849,3.19879036
57.170591800000004,1.20003984,1.20005195,3.19880254,3.1987892
57.270591800000005,1.19995956,1.19999198,3.19878759,3.1987418
57.3705918,1.19997676,1.20000681,3.19880262,3.19876719
57.4705918,1.20004737,1.20003373,3.19876716,3.19880306
57.570591799999995,1.1999588,1.19992975,3.19873628,3.19879224
57.6705918,1.2000428,1.20004806,3.19879717,3.19879458
57.7705918,1.1999611,1.19999197,3.19878702,3.19874272
57.8705918,1.19997262,1.20000974,3.19880839,3.19876094
57.9705918,1.2000464,1.20003579,3.19876968,3.19880099
58.0705918,1.19996026,1.19992787,3.19873328,3.19879492
58.1705918,1.20004469,1.20004529,3.19879362,3.19879813
58.2705918,1.19996197,1.19999267,3.19878745,3.19874264
58.3705918,1.19997148,1.20000944,3.1988092,3.19875965
58.4705918,1.20004019,1.20004337,3.19878048,3.19879064
58.5705918,1.19996008,1.19992768,3.19873202,3.19879587
58.670591800000004,1.2000497,1.20003914,3.19878406,3.19880768
58.770591800000005,1.1999656,1.19999049,3.19878321,3.19874724
58.8705918,1.19997154,1.20000789,3.19880827,3.19876011
58.9705918,1.20003417,1.20005083,3.19879166,3.1987799
59.070591799999995,1.19995893,1.19992852,3.19873289,3.19879469
59.1705918,1.2000538,1.20003389,3.19877634,3.19881537
59.2705918,1.19996888,1.1999887,3.19877971,3.1987511
59.3705918,1.19997148,1.20000647,3.19880762,3.19876027
59.4705918,1.20003489,1.20005109,3.19879222,3.19877978
59.570591799999995,1.19995977,1.19992739,3.19873186,3.19879541
59.670591800000004,1.20005556,1.20003115,3.19877358,3.19881812
59.7705918,1.19996976,1.19998942,3.19878077,3.19875041
59.87059180000001,1.19996961,1.20000694,3.19881011,3.1987573
59.9705918,1.20003148,1.20005588,3.19879948,3.19877297
60.070591799999995,1.19995677,1.19993027,3.19873625,3.19879073
60.170591800000004,1.20005668,1.20002914,3.19877068,3.19882094
60.2705918,1.19997333,1.19998733,3.19877662,3.19875493
60.37059180000001,1.19996923,1.20000587,3.19880985,3.19875706
60.4705918,1.20002833,1.20006019,3.19880588,3.198767
60.5705918,1.19995588,1.19993097,3.19873713,3.19878956
60.6705918,1.20005843,1.20002636,3.19876689,3.1988247
60.77059179999999,1.1999759,1.19998632,3.19877417,3.19875777
60.8705918,1.19996826,1.20000541,3.19881039,3.19875603
60.970591799999994,1.20002909,1.20006048,3.19880581,3.19876751
61.0705918,1.19995156,1.19993534,3.19874369,3.19878271
61.1705918,1.20005896,1.20002474,3.19876459,3.19882696
61.270591800000005,1.19998079,1.19998281,3.19876754,3.19876478
61.3705918,1.1999688,1.20000339,3.19880856,3.19875736
61.470591799999994,1.2000265,1.20006423,3.19881146,3.19876229
61.5705918,1.19995043,1.19993633,3.19874518,3.19878096
61.6705918,1.20006026,1.20002241,3.1987616,3.19882991
61.770591800000005,1.19998441,1.19998067,3.19876349,3.19876922
61.8705918,1.19996792,1.20000286,3.19880922,3.1987562
61.97059180000001,1.20002605,1.20006562,3.19881362,3.19876056
62.0705918,1.19994335,1.19994367,3.19875618,3.19876968
62.1705918,1.20005953,1.20002211,3.19876082,3.19883063
62.2705918,1.1999902,1.19997617,3.19875476,3.19877835
62.37059179999999,1.19996932,1.19999998,3.19880565,3.19875927
62.4705918,1.20002697,1.20006556,3.19881341,3.19876119
62.570591799999995,1.19993671,1.19995069,3.19876692,3.19875868
62.670591800000004,1.2000578,1.20002285,3.19876196,3.19882944
62.7705918,1.19999574,1.19997189,3.19874668,3.19878683
62.87059180000001,1.19997212,1.19999561,3.19880004,3.19876438
62.9705918,1.20002837,1.20006498,3.19881281,3.19876221
63.070591799999995,1.19993676,1.19995058,3.19876745,3.1987579
63.170591800000004,1.20005805,1.20002158,3.19876144,3.19882989
63.2705918,1.19999857,1.19997054,3.1987444,3.19878951
63.37059180000001,1.19997137,1.19999496,3.19880089,3.19876302
63.4705918,1.20002741,1.20006685,3.19881609,3.19875934
63.57059180000001,1.19993307,1.19995463,3.19877389,3.19875122
63.670591800000004,1.20005379,1.200025,3.19876723,3.19882403
63.77059179999999,1.20000121,1.19996974,3.19874119,3.1987932
63.8705918,1.199974,1.19999076,3.19879527,3.19876814
63.970591799999994,1.20002845,1.20006662,3.19881577,3.19876008
64.0705918,1.19992967,1.19995825,3.19877961,3.19874526
64.1705918,1.20005319,1.20002456,3.19876714,3.19882405
64.2705918,1.20000444,1.19996787,3.19873735,3.19879744
64.3705918,1.19997553,1.19998774,3.19879186,3.19877104
64.4705918,1.20002812,1.20006779,3.19881778,3.19875847
64.5705918,1.19992741,1.1999608,3.19878336,3.19874128
64.6705918,1.20004694,1.20003005,3.19877577,3.19881534
64.7705918,1.20000632,1.19996742,3.19873457,3.19880063
64.8705918,1.19997949,1.19998212,3.19878343,3.19877897
64.97059180000001,1.20002979,1.20006687,3.19881603,3.19876062
65.0705918,1.19992766,1.1999606,3.19878315,3.19874127
65.1705918,1.20004036,1.20003595,3.19878534,3.19880568
65.2705918,1.20000743,1.19996776,3.19873326,3.19880235
65.3705918,1.19998444,1.19997541,3.19877349,3.1987884
65.47059180000001,1.20003288,1.20006443,3.19881229,3.19876476
65.5705918,1.19992822,1.19996011,3.19878294,3.19874126
65.67059180000001,1.20003997,1.2000353,3.19878577,3.19880515
65.7705918,1.20000925,1.19996746,3.19873248,3.19880356
65.8705918,1.1999857,1.19997262,3.19877091,3.19879046
65.97059180000001,1.20003242,1.20006569,3.19881484,3.1987626
66.0705918,1.19992674,1.19996176,3.198786,3.198738
66.1705918,1.20003441,1.20004023,3.19879434,3.19879648
66.27059179999999,1.20000745,1.19997091,3.19873639,3.19880008
66.3705918,1.19998828,1.19996836,3.1987648,3.19879605
66.4705918,1.20003539,1.20006334,3.19881097,3.19876686
66.5705918,1.199927,1.19996165,3.19878605,3.19873775
66.6705918,1.20003081,1.20004294,3.19879939,3.19879133
66.77059179999999,1.20000905,1.19997083,3.19873507,3.19880182
66.8705918,1.19999095,1.19996404,3.19875915,3.19880118
66.9705918,1.20003682,1.2000626,3.19881005,3.19876817
67.0705918,1.19992591,1.19996297,3.19878844,3.19873516
67.1705918,1.20002428,1.20004897,3.19880931,3.1987813
67.2705918,1.20000572,1.19997588,3.19874105,3.19879628
67.3705918,1.19999222,1.19996083,3.19875416,3.19880559
67.4705918,1.20004107,1.20005884,3.19880349,3.19877511
67.5705918,1.19992741,1.19996162,3.19878627,3.19873715
67.6705918,1.20002343,1.20004883,3.1988099,3.19878061
67.7705918,1.20000148,1.19998194,3.198749,3.19878877
67.8705918,1.19999306,1.19995843,3.19875055,3.19880868
67.97059180000001,1.20004628,1.20005395,3.19879546,3.19878352
68.0705918,1.19992857,1.19996066,3.19878491,3.19873833
68.1705918,1.20002298,1.20004821,3.19881016,3.19878023
68.2705918,1.20000281,1.19998219,3.19874881,3.19878941
68.3705918,1.199994,1.19995603,3.19874823,3.19881049
68.47059180000001,1.20004839,1.20005236,3.19879356,3.19878578
68.5705918,1.19992744,1.19996211,3.19878775,3.19873533
68.67059180000001,1.20002205,1.200048,3.1988113,3.19877895
68.7705918,1.19999844,1.19998857,3.19875763,3.19878104
68.8705918,1.199992,1.19995664,3.19874947,3.19880873
68.97059180000001,1.20005321,1.20004781,3.19878592,3.19879379
69.0705918,1.19992949,1.19996028,3.19878486,3.19873805
69.1705918,1.20002041,1.20004868,3.19881337,3.19877675
69.27059179999999,1.19999709,1.19999158,3.19876134,3.19877778
69.3705918,1.19999285,1.19995433,3.19874662,3.19881106
69.4705918,1.2000561,1.20004533,3.19878212,3.19879795
69.57059179999999,1.1999292,1.19996093,3.19878607,3.19873669
69.6705918,1.20001864,1.20004941,3.19881561,3.19877437
69.77059179999999,1.19999078,1.20000005,3.19877311,3.19876647
69.8705918,1.19999002,1.19995581,3.19874873,3.19880843
69.9705918,1.20006059,1.20004102,3.1987745,3.19880593
70.0705918,1.19993302,1.1999573,3.19878006,3.19874255
70.1705918,1.20001891,1.20004801,3.19881462,3.1987752
70.2705918,1.19998727,1.20000565,3.19878074,3.1987593
70.3705918,1.19998556,1.19995902,3.19875405,3.19880258
70.4705918,1.20006381,1.20003803,3.19876909,3.19881169
70.5705918,1.19993659,1.19995397,3.19877451,3.19874797
70.6705918,1.20001878,1.20004702,3.19881424,3.19877544
70.7705918,1.1999881,1.20000647,3.19878133,3.19875918
70.8705918,1.19998566,1.19995753,3.19875294,3.19880318
70.97059180000001,1.20006594,1.20003625,3.19876677,3.19881436
71.0705918,1.199938,1.19995288,3.19877329,3.19874904
71.1705918,1.20001665,1.20004811,3.19881742,3.19877209
71.2705918,1.19998963,1.20000637,3.19878064,3.19876032
71.3705918,1.19998079,1.19996126,3.19875941,3.19879619
71.47059180000001,1.20006682,1.20003579,3.19876542,3.19881605
71.5705918,1.19994227,1.1999488,3.19876655,3.19875567
71.67059180000001,1.20001697,1.20004664,3.19881634,3.198773
71.7705918,1.19998776,1.20001014,3.19878566,3.19875577
71.8705918,1.19997825,1.19996253,3.19876207,3.19879301
71.97059180000001,1.20006814,1.2000348,3.19876354,3.19881826
72.0705918,1.19994469,1.19994669,3.19876301,3.1987591
72.1705918,1.20001565,1.20004689,3.19881776,3.19877141
72.27059179999999,1.19998775,1.20001183,3.19878732,3.19875459
72.3705918,1.19997084,1.19996905,3.19877235,3.19878221
72.4705918,1.20006687,1.20003644,3.19876474,3.19881739
72.57059179999999,1.1999506,1.19994081,3.19875264,3.19876936
72.6705918,1.20001835,1.20004292,3.19881232,3.19877667
72.77059179999999,1.19998954,1.20001167,3.19878637,3.19875602
72.8705918,1.19996447,1.19997454,3.19878177,3.19877226
72.9705918,1.20006607,1.20003758,3.19876605,3.1988164
73.0705918,1.19995467,1.19993683,3.19874608,3.19877583
73.1705918,1.20001952,1.20004056,3.19880985,3.19877896
73.27059179999999,1.19999011,1.20001277,3.19878756,3.19875531
73.3705918,1.19996364,1.19997407,3.19878226,3.19877124
73.4705918,1.20006702,1.20003693,3.19876541,3.19881736
73.5705918,1.19995689,1.19993498,3.19874345,3.19877837
73.6705918,1.20001899,1.20003997,3.19881048,3.19877814
73.7705918,1.19998925,1.20001537,3.19879109,3.19875226
73.8705918,1.19996102,1.19997565,3.19878545,3.19876754
73.9705918,1.20006402,1.20004038,3.19877041,3.19881268
74.0705918,1.19995931,1.19993286,3.19873937,3.19878237
74.1705918,1.2000217,1.20003594,3.19880507,3.19878335
74.2705918,1.19999049,1.2000158,3.19879109,3.19875274
74.3705918,1.19995717,1.19997844,3.1987907,3.19876176
74.47059180000001,1.20006302,1.2000417,3.19877223,3.19881117
74.5705918,1.19996114,1.19993145,3.1987366,3.19878506
74.67059180000001,1.20002283,1.20003353,3.19880228,3.19878594
74.7705918,1.19999027,1.20001773,3.19879321,3.19875111
74.8705918,1.19995773,1.19997654,3.1987886,3.19876336
74.97059180000001,1.20005831,1.20004699,3.19877998,3.19880373
75.0705918,1.19996115,1.19993193,3.19873613,3.19878549
75.17059180000001,1.2000269,1.20002799,3.19879409,3.19879392
75.2705918,1.19999285,1.20001676,3.19879082,3.19875399
75.3705918,1.19995535,1.19997785,3.19879157,3.19875987
75.4705918,1.20005782,1.20004769,3.19878111,3.19880289
75.57059179999999,1.19996341,1.19993013,3.19873299,3.19878857
75.6705918,1.20002969,1.20002379,3.19878896,3.19879883
75.77059179999999,1.19999271,1.20001865,3.19879343,3.19875187
75.8705918,1.19995311,1.19997891,3.19879439,3.19875653
75.9705918,1.20005059,1.20005561,3.1987931,3.1987912
76.0705918,1.19996235,1.19993177,3.19873406,3.19878746
76.1705918,1.20003302,1.20001892,3.19878148,3.19880609
76.27059179999999,1.19999491,1.20001811,3.19879121,3.19875458
76.3705918,1.19995267,1.19997811,3.19879379,3.19875661
76.4705918,1.20004533,1.20006154,3.1988019,3.19878268
76.5705918,1.19996087,1.19993387,3.19873602,3.19878545
76.6705918,1.20003646,1.20001378,3.19877394,3.1988134
76.7705918,1.19999957,1.20001494,3.19878536,3.19876093
76.8705918,1.19995316,1.19997637,3.19879238,3.1987575
76.9705918,1.20004549,1.20006157,3.19880266,3.19878221
77.0705918,1.19996169,1.19993368,3.19873589,3.19878555
77.1705918,1.2000374,1.2000115,3.19877202,3.19881508
77.2705918,1.20000039,1.20001582,3.19878644,3.19876034
77.3705918,1.19995073,1.19997767,3.19879569,3.19875368
77.47059180000001,1.20004405,1.2000634,3.19880551,3.19877965
77.5705918,1.19995715,1.19993914,3.1987435,3.19877792
77.6705918,1.20003802,1.20000943,3.19876903,3.19881784
77.7705918,1.20000521,1.20001246,3.1987799,3.19876738
77.8705918,1.19995135,1.19997582,3.19879374,3.19875511
77.97059180000001,1.20004165,1.20006614,3.19881001,3.19877542
