freq_kHz,power_dB
2.084791453049977008e+03,-1.517002983535033422e+02
2.085791353027459081e+03,-1.602587749362193392e+02
2.086791253004940700e+03,-1.673445180311020124e+02
2.087791152982423228e+03,-1.748003964136285617e+02
2.088791052959904846e+03,-1.775191360489385488e+02
2.089790952937386919e+03,-1.797544032085285153e+02
2.090790852914868992e+03,-1.844051844410896024e+02
2.091790752892351065e+03,-1.900213890287578806e+02
2.092790652869833139e+03,-1.709321029290380523e+02
2.093790552847315212e+03,-1.671044733113060374e+02
2.094790452824796830e+03,-1.770118686754317423e+02
2.095790352802278903e+03,-1.683212450269595593e+02
2.096790252779760976e+03,-1.758491865552875879e+02
2.097790152757243050e+03,-1.521285221679997619e+02
2.098790052734725123e+03,-1.502087632193257889e+02
2.099789952712207196e+03,-1.601280036364052251e+02
2.100789852689688814e+03,-1.800242048571375904e+02
2.101789752667170887e+03,-1.847777151955412194e+02
2.102789652644652961e+03,-1.752466782126474527e+02
2.103789552622135488e+03,-1.771864126485367308e+02
2.104789452599617107e+03,-1.783447164736439561e+02
2.105789352577099180e+03,-1.617878860656405209e+02
2.106789252554581253e+03,-1.583921360271061189e+02
2.107789152532062872e+03,-1.852766756797657877e+02
2.108789052509544945e+03,-1.718701280425730999e+02
2.109788952487027473e+03,-1.725646318960418739e+02
2.110788852464509091e+03,-1.885150010074113709e+02
2.111788752441991164e+03,-1.696733903840035680e+02
2.112788652419473237e+03,-1.734348181210184521e+02
2.113788552396954856e+03,-1.706904977833448243e+02
2.114788452374436929e+03,-1.617324884608319451e+02
2.115788352351919457e+03,-1.592687968209582721e+02
2.116788252329401075e+03,-1.621334559415587080e+02
2.117788152306883148e+03,-1.750681266088099619e+02
2.118788052284365222e+03,-1.781335198623459348e+02
2.119787952261846840e+03,-1.902724638497784326e+02
2.120787852239328913e+03,-1.906575542070715983e+02
2.121787752216811441e+03,-1.783869712877820461e+02
2.122787652194293059e+03,-1.637590061047687868e+02
2.123787552171775133e+03,-1.596553927130939883e+02
2.124787452149257206e+03,-1.703166367154088050e+02
2.125787352126738824e+03,-1.728178847637200874e+02
2.126787252104220897e+03,-1.797526703868952040e+02
2.127787152081703425e+03,-1.608643743786500977e+02
2.128787052059185044e+03,-1.594349232253964033e+02
2.129786952036667117e+03,-1.690123811572891555e+02
2.130786852014149190e+03,-1.734486470315347901e+02
2.131786751991630808e+03,-1.705760676723743927e+02
2.132786651969112881e+03,-1.846146650420813558e+02
2.133786551946595409e+03,-1.808898842687094088e+02
2.134786451924077028e+03,-1.743720086675199923e+02
2.135786351901559101e+03,-1.845736440076657914e+02
2.136786251879041174e+03,-1.678679737456424732e+02
2.137786151856522793e+03,-1.558613399227189120e+02
2.138786051834005320e+03,-1.592613078047386068e+02
2.139785951811487394e+03,-1.733699090468402630e+02
2.140785851788969467e+03,-1.717771645087445620e+02
2.141785751766451085e+03,-1.865102787433086462e+02
2.142785651743933158e+03,-1.777658179217186216e+02
2.143785551721415231e+03,-1.764578748252419587e+02
2.144785451698897305e+03,-1.794014850335418316e+02
2.145785351676379378e+03,-1.716903661836276740e+02
2.146785251653861451e+03,-1.692944938884518251e+02
2.147785151631343069e+03,-1.898398738121405813e+02
2.148785051608825142e+03,-1.859097039627425261e+02
2.149784951586307216e+03,-1.702901714883327884e+02
2.150784851563789289e+03,-1.432680034548343997e+02
2.151784751541271362e+03,-1.374834308639229903e+02
2.152784651518753435e+03,-1.433265634550192829e+02
2.153784551496235053e+03,-1.817074084378656380e+02
2.154784451473717127e+03,-1.722040572337573963e+02
2.155784351451199200e+03,-1.832961709423621244e+02
2.156784251428681273e+03,-1.809115439016322853e+02
2.157784151406163346e+03,-1.884597109793497509e+02
2.158784051383645419e+03,-1.534748803835997251e+02
2.159783951361127038e+03,-1.456152992421651504e+02
2.160783851338609111e+03,-1.483267520334067626e+02
2.161783751316091184e+03,-1.606160119315347572e+02
2.162783651293573257e+03,-1.841005700000757770e+02
2.163783551271055330e+03,-1.703889087621388398e+02
2.164783451248537403e+03,-1.709442675507991964e+02
2.165783351226019022e+03,-1.758126386679630855e+02
2.166783251203501095e+03,-1.785375765134808717e+02
2.167783151180983168e+03,-1.668508674147578859e+02
2.168783051158465241e+03,-1.734913593247138408e+02
2.169782951135947314e+03,-1.871676369332974446e+02
2.170782851113429388e+03,-1.740717047907884876e+02
2.171782751090911006e+03,-1.756570785416272145e+02
2.172782651068393079e+03,-1.715549812338323363e+02
2.173782551045875152e+03,-1.682121044427306344e+02
2.174782451023357680e+03,-1.917600694896072469e+02
2.175782351000839299e+03,-1.770142489556438647e+02
2.176782250978321372e+03,-1.851300739502093506e+02
2.177782150955803445e+03,-1.809060428930484363e+02
2.178782050933285063e+03,-1.828657541228131436e+02
2.179781950910767137e+03,-1.694422078755986831e+02
2.180781850888249664e+03,-1.622185483763575462e+02
2.181781750865731283e+03,-1.529445912878038030e+02
2.182781650843213356e+03,-1.598087447049859406e+02
2.183781550820695429e+03,-1.795583973867470036e+02
2.184781450798177048e+03,-1.702797812780346476e+02
2.185781350775659575e+03,-1.855340233246863306e+02
2.186781250753141649e+03,-1.837299246490728137e+02
2.187781150730623267e+03,-1.978534798213630097e+02
2.188781050708105340e+03,-1.708708112350182091e+02
2.189780950685587413e+03,-1.570695497135956771e+02
2.190780850663069032e+03,-1.458674590543981537e+02
2.191780750640551560e+03,-1.454707604271710295e+02
2.192780650618033633e+03,-1.588849704609772289e+02
2.193780550595515251e+03,-1.683720924815875719e+02
2.194780450572997324e+03,-1.790586805550869940e+02
2.195780350550479397e+03,-1.755896244818950152e+02
2.196780250527961016e+03,-1.842157335789199237e+02
2.197780150505443544e+03,-1.754869843174026869e+02
2.198780050482925617e+03,-1.740023336591129066e+02
2.199779950460407235e+03,-1.733732773099082181e+02
2.200779850437889309e+03,-1.670791236044373989e+02
2.201779750415371382e+03,-1.748554302975199448e+02
2.202779650392853000e+03,-1.684472324834082997e+02
2.203779550370335528e+03,-1.626329886990195064e+02
2.204779450347817601e+03,-1.615022924716143962e+02
2.205779350325299220e+03,-1.680599607244512868e+02
2.206779250302781293e+03,-1.865313388529820600e+02
2.207779150280263366e+03,-1.831103691678407586e+02
2.208779050257744984e+03,-1.837131976004205853e+02
2.209778950235227512e+03,-1.680843393384726028e+02
2.210778850212709585e+03,-1.813992570436581957e+02
2.211778750190191658e+03,-1.671661312822855052e+02
2.212778650167673277e+03,-1.561536984742627681e+02
2.213778550145155350e+03,-1.542274284950564152e+02
2.214778450122637423e+03,-1.656475415507433695e+02
2.215778350100119496e+03,-1.564242740824733744e+02
2.216778250077601570e+03,-1.614256762655529371e+02
2.217778150055083643e+03,-1.796903469111474578e+02
2.218778050032565261e+03,-1.693639493903875177e+02
2.219777950010047334e+03,-1.722550392082291353e+02
2.220777849987529407e+03,-1.646062146837333273e+02
2.221777749965011481e+03,-1.584304238924040646e+02
2.222777649942493554e+03,-1.609660302496066606e+02
2.223777549919975627e+03,-1.699860992748432977e+02
2.224777449897457245e+03,-1.845419144782712237e+02
2.225777349874939318e+03,-1.786026872634551239e+02
2.226777249852421846e+03,-1.801525522215830506e+02
2.227777149829903465e+03,-1.826681631295299439e+02
2.228777049807385538e+03,-1.867981892328720051e+02
2.229776949784867611e+03,-1.841694130895001535e+02
2.230776849762349229e+03,-1.818133042455218344e+02
2.231776749739831303e+03,-1.749918063092687532e+02
2.232776649717313830e+03,-1.699400630923887263e+02
2.233776549694795449e+03,-1.788538604379883168e+02
2.234776449672277522e+03,-1.644915781868062084e+02
2.235776349649759595e+03,-1.642936970403026464e+02
2.236776249627241214e+03,-1.789598990025341436e+02
2.237776149604723287e+03,-1.698155748280129558e+02
2.238776049582205815e+03,-1.807095432664507655e+02
2.239775949559687433e+03,-1.662367372741867371e+02
2.240775849537169506e+03,-1.747332490647362135e+02
2.241775749514651579e+03,-1.685050848109597723e+02
2.242775649492133198e+03,-1.579057231041857960e+02
2.243775549469615271e+03,-1.570554492386596621e+02
2.244775449447097799e+03,-1.764406949351303240e+02
2.245775349424579872e+03,-1.663494111515950635e+02
2.246775249402061490e+03,-1.705636632417348153e+02
2.247775149379543564e+03,-1.754416234317326939e+02
2.248775049357025637e+03,-1.747400062670577654e+02
2.249774949334507255e+03,-1.794215662252959760e+02
2.250774849311989783e+03,-1.803498180056876663e+02
2.251774749289471856e+03,-1.883200129918378138e+02
2.252774649266953475e+03,-1.720700511417786061e+02
2.253774549244435548e+03,-1.676287200023236323e+02
2.254774449221917621e+03,-1.693135638834115184e+02
2.255774349199399239e+03,-1.737998548824706404e+02
2.256774249176881767e+03,-1.822131725430692200e+02
2.257774149154363840e+03,-1.752701209563686007e+02
2.258774049131845459e+03,-1.703581845513531334e+02
2.259773949109327532e+03,-1.721599574202095368e+02
2.260773849086809605e+03,-1.738920806488673065e+02
2.261773749064291223e+03,-1.835640840074435403e+02
2.262773649041773751e+03,-1.735784487702990475e+02
2.263773549019255825e+03,-1.787745478088656341e+02
2.264773448996737443e+03,-1.845886284917199589e+02
2.265773348974219516e+03,-1.566983283352810474e+02
2.266773248951701589e+03,-1.531405754341349166e+02
2.267773148929183208e+03,-1.754649623528536040e+02
2.268773048906665736e+03,-1.649677858927256580e+02
2.269772948884147809e+03,-1.777527363242249692e+02
2.270772848861629427e+03,-1.707616761917203974e+02
2.271772748839111500e+03,-1.723559995503469793e+02
2.272772648816593573e+03,-1.791802018436877404e+02
2.273772548794075647e+03,-1.750807024120588267e+02
2.274772448771557720e+03,-1.615235970424719198e+02
2.275772348749039793e+03,-1.576406942200154333e+02
2.276772248726521411e+03,-1.606488777149803013e+02
2.277772148704003484e+03,-1.775955098632960301e+02
2.278772048681485558e+03,-1.724646332390933026e+02
2.279771948658967631e+03,-1.781128706565467894e+02
2.280771848636449704e+03,-1.819901705062022472e+02
2.281771748613931777e+03,-1.788341504826969413e+02
2.282771648591413850e+03,-1.799147901111908538e+02
2.283771548568895469e+03,-1.835135059676858589e+02
2.284771448546377542e+03,-1.735315438964724137e+02
2.285771348523860070e+03,-1.728407005917041488e+02
2.286771248501341688e+03,-1.748793538489045147e+02
2.287771148478823761e+03,-1.602703630788971907e+02
2.288771048456305834e+03,-1.585201616559301101e+02
2.289770948433787453e+03,-1.635254858945494334e+02
2.290770848411269526e+03,-1.691097184629294361e+02
2.291770748388752054e+03,-1.758927714285010211e+02
2.292770648366233672e+03,-1.862235172971847987e+02
2.293770548343715745e+03,-1.917692882329266979e+02
2.294770448321197819e+03,-1.752742122950765520e+02
2.295770348298679437e+03,-1.823659752212335832e+02
2.296770248276161510e+03,-1.624329986051387493e+02
2.297770148253644038e+03,-1.503286277658368704e+02
2.298770048231125656e+03,-1.536927302824477977e+02
2.299769948208607730e+03,-1.733240882502763611e+02
2.300769848186089803e+03,-1.736219133741680594e+02
2.301769748163571421e+03,-1.835919101166066696e+02
2.302769648141053494e+03,-1.828927584682370480e+02
2.303769548118536022e+03,-1.762912570016463292e+02
2.304769448096017641e+03,-1.812432310166237244e+02
2.305769348073499714e+03,-1.677663795946764935e+02
2.306769248050981787e+03,-1.659174405654854354e+02
2.307769148028463405e+03,-1.778027525187245601e+02
2.308769048005945479e+03,-1.816577124961942502e+02
2.309768947983428006e+03,-1.749355340600293118e+02
2.310768847960909625e+03,-1.621212320442331816e+02
2.311768747938391698e+03,-1.574031747272168502e+02
2.312768647915873771e+03,-1.631244145301586741e+02
2.313768547893355390e+03,-1.758744509956710544e+02
2.314768447870837463e+03,-1.712214469822779961e+02
2.315768347848319991e+03,-1.823374742990876030e+02
2.316768247825802064e+03,-1.823631012327023200e+02
2.317768147803283682e+03,-1.670037784471952307e+02
2.318768047780765755e+03,-1.547909056008961670e+02
2.319767947758247828e+03,-1.453807461781131565e+02
2.320767847735729902e+03,-1.501747092128794918e+02
2.321767747713211975e+03,-1.716381505016324809e+02
2.322767647690694048e+03,-1.859828806622593049e+02
2.323767547668175666e+03,-1.709572578118427089e+02
2.324767447645657739e+03,-1.713506148202839086e+02
2.325767347623139813e+03,-1.765279300831940930e+02
2.326767247600621886e+03,-1.740086900256886793e+02
2.327767147578103959e+03,-1.664328073642985544e+02
2.328767047555586032e+03,-1.652476715696346332e+02
2.329766947533067651e+03,-1.674780547164891118e+02
2.330766847510549724e+03,-1.727831015818258606e+02
2.331766747488031797e+03,-1.854534631281468648e+02
2.332766647465513870e+03,-1.739657750384212704e+02
2.333766547442995943e+03,-1.704077681332624365e+02
2.334766447420478016e+03,-1.860341389104137022e+02
2.335766347397959635e+03,-1.783365316926810635e+02
2.336766247375441708e+03,-1.858657354114328371e+02
2.337766147352923781e+03,-1.876378486578682327e+02
2.338766047330405854e+03,-1.846034446194018983e+02
2.339765947307887927e+03,-1.718257800768618608e+02
2.340765847285370000e+03,-1.634434919249227107e+02
2.341765747262851619e+03,-1.541779327594655911e+02
2.342765647240333692e+03,-1.602120110328734768e+02
2.343765547217815765e+03,-1.779273537016042042e+02
2.344765447195297838e+03,-1.706978315874331429e+02
2.345765347172779911e+03,-1.906958704740390544e+02
2.346765247150261985e+03,-2.094218836937936885e+02
2.347765147127743603e+03,-1.806447978528354383e+02
2.348765047105225676e+03,-1.753836675308275517e+02
2.349764947082707749e+03,-1.607174201481973910e+02
2.350764847060189823e+03,-1.475352805256756596e+02
2.351764747037671896e+03,-1.466426238542151452e+02
2.352764647015153969e+03,-1.597676132744824713e+02
2.353764546992636042e+03,-1.682703510667584510e+02
2.354764446970117660e+03,-1.771076011074478345e+02
2.355764346947599734e+03,-1.768226109794744616e+02
2.356764246925082261e+03,-1.910119028166841986e+02
2.357764146902563880e+03,-1.738953472747214732e+02
2.358764046880045953e+03,-1.839784776408031348e+02
2.359763946857528026e+03,-1.840104663773198013e+02
2.360763846835009645e+03,-1.714824954971062994e+02
2.361763746812492172e+03,-1.833497744316354101e+02
2.362763646789974246e+03,-1.683240613048411944e+02
2.363763546767455864e+03,-1.636814653741441816e+02
2.364763446744937937e+03,-1.610216345192297354e+02
2.365763346722420010e+03,-1.664398622118640958e+02
2.366763246699901629e+03,-1.897324329789141188e+02
2.367763146677384157e+03,-1.856937074237729917e+02
2.368763046654866230e+03,-1.884526777946398965e+02
2.369762946632347848e+03,-1.708283229168990260e+02
2.370762846609829921e+03,-1.805048619346567591e+02
2.371762746587311995e+03,-1.709798171706118524e+02
2.372762646564793613e+03,-1.551028550460883935e+02
2.373762546542276141e+03,-1.539741899237716609e+02
2.374762446519758214e+03,-1.482507887489145446e+02
2.375762346497239832e+03,-1.418581074423003656e+02
2.376762246474721906e+03,-1.478600515219889076e+02
2.377762146452203979e+03,-1.910891713351348926e+02
2.378762046429685597e+03,-1.696635209221003606e+02
2.379761946407168125e+03,-1.771286565187512281e+02
2.380761846384650198e+03,-1.639944270714467507e+02
2.381761746362131817e+03,-1.578740772834313759e+02
2.382761646339613890e+03,-1.590651502325283673e+02
2.383761546317095963e+03,-1.679143551119081508e+02
2.384761446294577581e+03,-1.809128310313882082e+02
2.385761346272060109e+03,-1.751270587052355836e+02
2.386761246249542182e+03,-1.717290608917787438e+02
2.387761146227024255e+03,-1.717915806726629739e+02
2.388761046204505874e+03,-1.822021158295713406e+02
2.389760946181987947e+03,-1.934339282490705898e+02
2.390760846159470020e+03,-1.833277743852806339e+02
2.391760746136952093e+03,-1.709587756332552431e+02
2.392760646114434167e+03,-1.675924857555264680e+02
2.393760546091916240e+03,-1.748034053930373659e+02
2.394760446069397858e+03,-1.577668569549620088e+02
2.395760346046879931e+03,-1.576505144110529386e+02
2.396760246024362004e+03,-1.710136980054203093e+02
2.397760146001844078e+03,-1.731220394690171815e+02
2.398760045979326151e+03,-1.807009544063643602e+02
2.399759945956808224e+03,-1.672668211296702623e+02
2.400759845934289842e+03,-1.813233159094322673e+02
2.401759745911771915e+03,-1.669962216548334766e+02
2.402759645889253989e+03,-1.587205945333564614e+02
2.403759545866736062e+03,-1.495200479468266792e+02
2.404759445844218135e+03,-1.525717107251421396e+02
2.405759345821700208e+03,-1.698860976971940886e+02
2.406759245799181826e+03,-1.697319631356701279e+02
2.407759145776663900e+03,-1.788371772941518429e+02
2.408759045754146427e+03,-1.730699736531381632e+02
2.409758945731628046e+03,-1.792441354967084806e+02
2.410758845709110119e+03,-1.771918145001251901e+02
2.411758745686592192e+03,-1.857356917659393503e+02
2.412758645664073811e+03,-1.721179498765674225e+02
2.413758545641555884e+03,-1.695374847183953193e+02
2.414758445619038412e+03,-1.732237947236451703e+02
2.415758345596520030e+03,-1.922861244860964121e+02
2.416758245574002103e+03,-1.717543455986512129e+02
2.417758145551484176e+03,-1.658942832011761084e+02
2.418758045528965795e+03,-1.696403192850808921e+02
2.419757945506447868e+03,-1.756269305213520511e+02
2.420757845483930396e+03,-1.712284759135534955e+02
2.421757745461412014e+03,-1.827088869027247426e+02
2.422757645438894087e+03,-1.711582437990334427e+02
2.423757545416376161e+03,-1.865595187445352110e+02
2.424757445393858234e+03,-1.880108494545806082e+02
2.425757345371339852e+03,-1.779923405190851611e+02
2.426757245348822380e+03,-1.660820786622322487e+02
2.427757145326304453e+03,-1.623813560481889908e+02
2.428757045303786072e+03,-1.895271979705837850e+02
2.429756945281268145e+03,-1.671482548810797653e+02
2.430756845258750218e+03,-1.845000003259901291e+02
2.431756745236231836e+03,-1.769108798397824103e+02
2.432756645213714364e+03,-1.909106934196037173e+02
2.433756545191196437e+03,-1.774907875570891633e+02
2.434756445168678056e+03,-1.628901214848977190e+02
2.435756345146160129e+03,-1.582151308518736528e+02
2.436756245123642202e+03,-1.604085380981686910e+02
2.437756145101123820e+03,-1.773050124241459571e+02
2.438756045078606348e+03,-1.700372505800053204e+02
2.439755945056088422e+03,-1.734643280801292349e+02
2.440755845033570040e+03,-1.772308992473059561e+02
2.441755745011052113e+03,-1.789728445683675488e+02
2.442755644988534186e+03,-1.839365693330637725e+02
2.443755544966015805e+03,-1.734486144349617405e+02
2.444755444943498333e+03,-1.742366010046245606e+02
2.445755344920980406e+03,-1.748026733780665154e+02
2.446755244898462024e+03,-1.780297841841966999e+02
2.447755144875944097e+03,-1.574064562349108201e+02
2.448755044853426170e+03,-1.538710197710442458e+02
2.449754944830908244e+03,-1.580375285285751659e+02
2.450754844808390317e+03,-1.660661164612162111e+02
2.451754744785872390e+03,-1.857631776943700288e+02
2.452754644763354008e+03,-1.750941180863282511e+02
2.453754544740836081e+03,-1.842638151024835338e+02
2.454754444718318155e+03,-1.773991247583441861e+02
2.455754344695800228e+03,-1.749785429997311041e+02
2.456754244673282301e+03,-1.715542439820767413e+02
2.457754144650764374e+03,-1.539489739402769146e+02
2.458754044628246447e+03,-1.579621021317922782e+02
2.459753944605728066e+03,-1.683000363338194916e+02
2.460753844583210139e+03,-1.782225331533132362e+02
2.461753744560692667e+03,-1.772982383105615440e+02
2.462753644538174285e+03,-1.801204216824731930e+02
2.463753544515656358e+03,-1.770978117335952220e+02
2.464753444493138431e+03,-1.842475499503190690e+02
2.465753344470620050e+03,-1.660632344474084903e+02
2.466753244448102123e+03,-1.671674725720497463e+02
2.467753144425584651e+03,-1.767296067045612062e+02
2.468753044403066269e+03,-1.861269868702827353e+02
2.469752944380548342e+03,-1.853942068028217705e+02
2.470752844358030416e+03,-1.762888878943909106e+02
2.471752744335512034e+03,-1.666808797841457022e+02
2.472752644312994107e+03,-1.775350262563512445e+02
2.473752544290476635e+03,-1.741641165311993973e+02
2.474752444267958253e+03,-1.742326809505268841e+02
2.475752344245440327e+03,-1.827302955099563633e+02
2.476752244222922400e+03,-1.836547537153684573e+02
2.477752144200404018e+03,-1.655916973578117108e+02
2.478752044177886091e+03,-1.511890231135011788e+02
2.479751944155368619e+03,-1.420609785043263855e+02
2.480751844132850238e+03,-1.463510072411810370e+02
2.481751744110332311e+03,-1.808126572699552810e+02
2.482751644087814384e+03,-1.938242965998189220e+02
2.483751544065296002e+03,-1.715949762540825532e+02
2.484751444042778076e+03,-1.714072750389538839e+02
2.485751344020260603e+03,-1.783966004707987167e+02
2.486751243997742222e+03,-1.704039126804639182e+02
2.487751143975224295e+03,-1.660611106935621706e+02
2.488751043952706368e+03,-1.616315875335805003e+02
2.489750943930187987e+03,-1.611384053008203239e+02
2.490750843907670060e+03,-1.709676178931985078e+02
2.491750743885152588e+03,-1.845034486199497223e+02
2.492750643862634206e+03,-1.801002472853626557e+02
2.493750543840116279e+03,-1.757851828516875230e+02
2.494750443817598352e+03,-1.783996733682375293e+02
2.495750343795080425e+03,-1.752813267842662697e+02
2.496750243772562499e+03,-1.848266463596776248e+02
2.497750143750044572e+03,-1.842813488446732322e+02
2.498750043727526645e+03,-1.891381514060152540e+02
2.499749943705008263e+03,-1.793744178015166142e+02
2.500749843682490337e+03,-1.628790020903722109e+02
2.501749743659972410e+03,-1.558404547638777160e+02
2.502749643637454483e+03,-1.611870834385692319e+02
2.503749543614936556e+03,-1.714952724598171585e+02
2.504749443592418629e+03,-1.710290763369832803e+02
2.505749343569900248e+03,-1.803945047815156784e+02
2.506749243547382321e+03,-1.821285279647459561e+02
2.507749143524864394e+03,-1.706893876959107104e+02
2.508749043502346467e+03,-1.760904430875999083e+02
2.509748943479828540e+03,-1.668894340995757659e+02
2.510748843457310613e+03,-1.509386380177801072e+02
2.511748743434792232e+03,-1.496190006151031184e+02
2.512748643412274305e+03,-1.631658470447351021e+02
2.513748543389756378e+03,-1.691892113706895202e+02
2.514748443367238451e+03,-1.746383927520016925e+02
2.515748343344720524e+03,-1.780594466434955052e+02
2.516748243322202597e+03,-1.800635301804978212e+02
2.517748143299684216e+03,-1.747372692528095399e+02
2.518748043277166289e+03,-1.888911796142382968e+02
2.519747943254648362e+03,-1.741589745690583868e+02
2.520747843232130435e+03,-1.749671505655467456e+02
2.521747743209612509e+03,-1.746687362061279600e+02
2.522747643187094582e+03,-1.678782742556579421e+02
2.523747543164576200e+03,-1.616288157518644084e+02
2.524747443142058273e+03,-1.599831185405147664e+02
2.525747343119540346e+03,-1.666065300732788330e+02
2.526747243097022420e+03,-1.885494843266268106e+02
2.527747143074504493e+03,-1.817439879774777012e+02
2.528747043051986566e+03,-1.767339538892097721e+02
2.529746943029468639e+03,-1.707621269306133911e+02
2.530746843006950257e+03,-1.732460177091732305e+02
2.531746742984432331e+03,-1.695114597091869086e+02
2.532746642961914858e+03,-1.547336880530095300e+02
2.533746542939396477e+03,-1.538370855406911915e+02
2.534746442916878550e+03,-1.481535755926576314e+02
2.535746342894360623e+03,-1.422371350968537627e+02
2.536746242871842242e+03,-1.479472324805139749e+02
2.537746142849324769e+03,-1.846968795973313888e+02
2.538746042826806843e+03,-1.726269974583726707e+02
2.539745942804288461e+03,-2.092748787985536865e+02
2.540745842781770534e+03,-1.648606657028806808e+02
2.541745742759252607e+03,-1.606309590097004332e+02
2.542745642736734226e+03,-1.620417365603778990e+02
2.543745542714216754e+03,-1.676869159938215716e+02
2.544745442691698827e+03,-1.968515338485977395e+02
2.545745342669180445e+03,-1.730567311593814566e+02
2.546745242646662518e+03,-1.742833303058829131e+02
2.547745142624144592e+03,-1.762463663234945273e+02
2.548745042601626210e+03,-1.894638020861325458e+02
2.549744942579108738e+03,-1.858658038829956638e+02
2.550744842556590811e+03,-1.886530605541866521e+02
2.551744742534072429e+03,-1.780146442523817711e+02
2.552744642511554503e+03,-1.707910792714834258e+02
2.553744542489036576e+03,-1.700694986136781495e+02
2.554744442466518194e+03,-1.576190217296457945e+02
2.555744342444000722e+03,-1.577238247928597161e+02
2.556744242421482795e+03,-1.688448571441728348e+02
2.557744142398964414e+03,-1.760411914294408859e+02
2.558744042376446487e+03,-1.775102364742339773e+02
2.559743942353928560e+03,-1.684615542743606511e+02
2.560743842331410178e+03,-1.892698449685925084e+02
2.561743742308892706e+03,-1.668820064970269641e+02
2.562743642286374779e+03,-1.738985086965762150e+02
2.563743542263856398e+03,-1.611614456712213155e+02
2.564743442241338471e+03,-1.684360351702846685e+02
2.565743342218820544e+03,-1.832625267040835979e+02
2.566743242196302617e+03,-1.747683571200302026e+02
2.567743142173784690e+03,-1.870781643180675076e+02
2.568743042151266764e+03,-1.719700823304152664e+02
2.569742942128748837e+03,-1.818344023510424563e+02
2.570742842106230455e+03,-1.758737405249577819e+02
2.571742742083712528e+03,-1.860376799331787367e+02
2.572742642061194601e+03,-1.734414822370862623e+02
2.573742542038676675e+03,-1.720920352713870045e+02
2.574742442016158748e+03,-1.768841892443691961e+02
2.575742341993640821e+03,-1.856267223336325571e+02
2.576742241971122439e+03,-1.699067006681496537e+02
2.577742141948604512e+03,-1.642133165200800420e+02
2.578742041926086586e+03,-1.678251563824361483e+02
2.579741941903568659e+03,-1.752549525271498396e+02
2.580741841881050732e+03,-1.718737207582428539e+02
2.581741741858532805e+03,-1.765056569932553714e+02
2.582741641836014423e+03,-1.710755707820859470e+02
2.583741541813496497e+03,-1.838182726808456664e+02
2.584741441790979025e+03,-1.776784929129587454e+02
2.585741341768460643e+03,-1.782392096879593169e+02
2.586741241745942716e+03,-1.700257114650950712e+02
2.587741141723424789e+03,-1.645417914729671907e+02
2.588741041700906408e+03,-1.823624684762251036e+02
2.589740941678388481e+03,-1.666631229057951487e+02
2.590740841655871009e+03,-1.829076225750056324e+02
2.591740741633352627e+03,-1.698302499262107972e+02
2.592740641610834700e+03,-1.818408423257892821e+02
2.593740541588316773e+03,-1.925289663136354648e+02
2.594740441565798392e+03,-1.651317881167193491e+02
2.595740341543280465e+03,-1.589026511282431500e+02
2.596740241520762993e+03,-1.610649600764455727e+02
2.597740141498244611e+03,-1.820741951911242325e+02
2.598740041475726684e+03,-1.688877199453966114e+02
2.599739941453208758e+03,-1.720998474408296204e+02
2.600739841430690831e+03,-1.778691952430696972e+02
2.601739741408172449e+03,-1.821259335299740201e+02
2.602739641385654977e+03,-1.808148992786657061e+02
2.603739541363137050e+03,-1.741448265908294672e+02
2.604739441340618669e+03,-1.756445880071122474e+02
2.605739341318100742e+03,-1.761778894466537508e+02
2.606739241295582815e+03,-1.800644635575386587e+02
2.607739141273064433e+03,-1.580228196318266214e+02
2.608739041250546961e+03,-1.535941947800500316e+02
2.609738941228029034e+03,-1.564343985885558368e+02
2.610738841205510653e+03,-1.653143229552364346e+02
2.611738741182992726e+03,-1.788620801584123399e+02
2.612738641160474799e+03,-1.719173680416812715e+02
2.613738541137956418e+03,-1.907906903473357545e+02
2.614738441115438945e+03,-1.815110789029739919e+02
2.615738341092921019e+03,-1.748391282615284581e+02
2.616738241070402637e+03,-1.649111631011200814e+02
2.617738141047884710e+03,-1.507496606460951796e+02
2.618738041025366783e+03,-1.548861324945900435e+02
2.619737941002848402e+03,-1.672528116034365269e+02
2.620737840980330930e+03,-1.800501546025916184e+02
2.621737740957813003e+03,-1.777884449891988368e+02
2.622737640935294621e+03,-1.952490011123366287e+02
2.623737540912776694e+03,-1.755309032287780724e+02
2.624737440890258767e+03,-1.843303478400721644e+02
2.625737340867740386e+03,-1.648749422405481653e+02
2.626737240845222914e+03,-1.532801212285102963e+02
2.627737140822704987e+03,-1.455379791624476979e+02
2.628737040800186605e+03,-1.519028338488421639e+02
2.629736940777668678e+03,-1.745438646734615702e+02
2.630736840755150752e+03,-1.728639442983215417e+02
2.631736740732632825e+03,-1.742621741634271757e+02
2.632736640710114898e+03,-1.855413142584131378e+02
2.633736540687596971e+03,-1.739327143459910303e+02
2.634736440665078590e+03,-1.771614925461309724e+02
2.635736340642560663e+03,-1.907263847590914168e+02
2.636736240620042736e+03,-1.825396838022472821e+02
2.637736140597525264e+03,-1.629806509487758888e+02
2.638736040575006882e+03,-1.468894401633761788e+02
2.639735940552488955e+03,-1.377527774633495312e+02
2.640735840529971028e+03,-1.415109333933549465e+02
2.641735740507452647e+03,-1.703689602536474013e+02
2.642735640484934720e+03,-1.702179125525331642e+02
